;Date;Code INSEE région;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);TCH Thermique (%);TCH Nucléaire (%);TCH Eolien (%);TCH Solaire (%);TCH Hydraulique (%);TCH Bioénergies (%);Année;Mois
1626;2017-06-15;28752;1182464.5;73309.5;1668809.5;44959.5;35840.0;174499.0;-12964.5;25416.5;-75373.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;3456
1627;2017-06-16;28752;1158091.0;59668.5;1669880.5;51340.5;44868.0;179843.0;-15289.5;24760.0;-104928.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;3456
1628;2017-06-17;28752;1026701.5;22824.0;1610524.0;44797.0;46631.5;162656.0;-28375.0;23988.0;-104302.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;3456
1629;2017-06-18;28752;968363.5;22257.5;1596674.5;59390.0;46240.5;148626.5;-30481.0;24565.0;-146863.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;3456
1630;2017-06-19;28752;1172381.5;95983.0;1650189.0;37950.0;45185.5;179967.0;-13765.0;21612.0;-92685.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;3456
1631;2017-06-20;28752;1220470.0;129708.5;1634917.0;18504.0;41647.0;175640.0;-17917.5;22181.5;-32173.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;3456
1632;2017-06-21;28752;1235711.5;123712.5;1663519.5;13064.0;41483.0;163617.0;-14243.0;24825.5;-28230.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;3456
1633;2017-06-22;28752;1243124.5;128494.0;1678249.5;46621.5;39440.5;144360.0;-13797.0;25263.5;-53473.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;3456
1634;2017-06-23;28752;1192800.5;97048.0;1690006.0;50004.5;28940.5;145913.5;-16660.0;26406.5;-76815.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;3456
1635;2017-06-24;28752;1042098.0;22330.0;1639263.5;57440.0;33838.0;138291.5;-22668.5;27361.0;-101717.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;3456
1636;2017-06-25;28752;964084.0;20798.5;1581584.5;62497.5;40303.5;120518.5;-28519.0;27090.5;-108164.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;3456
1637;2017-06-26;28752;1145827.0;109752.5;1643600.0;21710.0;26109.0;155135.0;-12736.5;24779.5;-70479.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;3456
1638;2017-06-27;28752;1175099.5;127964.5;1654864.5;27914.5;27922.0;153840.5;-14626.0;23779.0;-74520.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;3456
1639;2017-06-28;28752;1147648.0;107457.5;1666126.0;49476.0;27346.0;148066.5;-16042.0;24949.0;-107702.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;3456
1640;2017-06-29;28752;1129897.0;98868.0;1675262.0;79167.0;30971.0;155734.5;-16081.0;24938.0;-166917.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;3456
1641;2017-06-30;28752;1117556.5;53636.0;1664066.5;80644.0;26701.5;155099.0;-17204.0;25657.0;-119007.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;3456
1642;2017-07-01;28752;999016.0;52379.0;1563125.5;78619.0;24370.5;147393.5;-21467.5;26410.0;-119787.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1643;2017-07-02;28752;938454.5;37541.0;1543097.0;54874.0;29985.0;141587.0;-24335.0;26046.5;-118302.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1644;2017-07-03;28752;1114692.0;116154.5;1560037.0;35159.0;37975.0;159740.0;-11133.5;24952.5;-56155.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1645;2017-07-04;28752;1154545.0;145095.0;1588712.5;13348.0;46493.0;143539.0;-11268.0;24521.5;-43883.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1646;2017-07-05;28752;1174197.0;150358.0;1597521.5;32164.5;45204.0;149705.5;-10319.0;25219.0;-63629.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1647;2017-07-06;28752;1192133.0;150207.5;1638141.5;45987.0;36262.5;142212.5;-10688.5;23575.0;-81530.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1648;2017-07-07;28752;1193931.5;147750.5;1660136.5;27641.5;43489.0;146802.0;-11415.5;24850.5;-93280.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1649;2017-07-08;28752;1053757.0;103784.5;1673756.5;24578.5;31723.5;113125.0;-16643.0;25324.5;-149850.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1650;2017-07-09;28752;966360.0;89809.0;1650915.0;28957.5;25934.0;100257.5;-21621.5;25844.5;-181716.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1651;2017-07-10;28752;1128301.0;131047.5;1679807.0;39321.5;26775.0;143019.5;-10314.0;25903.0;-155223.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1652;2017-07-11;28752;1152016.0;128272.0;1687511.5;47942.5;31096.5;146329.0;-14168.5;25368.5;-148303.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1653;2017-07-12;28752;1167710.0;125756.0;1694594.5;96315.5;28529.0;134335.5;-16654.0;27585.0;-170715.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1654;2017-07-13;28752;1150730.0;127693.0;1689009.0;32574.5;35331.0;132271.5;-14498.5;28396.5;-128025.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1655;2017-07-14;28752;995627.0;108631.0;1649018.5;64974.0;39017.5;113937.0;-17898.0;28333.5;-238344.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1656;2017-07-15;28752;981505.5;79726.0;1655922.5;34190.5;45034.0;108398.0;-23016.5;28959.5;-195672.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1657;2017-07-16;28752;948186.5;50659.5;1637106.0;23249.5;43691.5;89167.0;-19852.0;26523.5;-150328.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1658;2017-07-17;28752;1146296.5;114624.5;1679411.0;34035.5;42026.0;122381.0;-10862.0;24727.0;-108016.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1659;2017-07-18;28752;1192405.0;141984.5;1685738.0;68830.0;42096.5;112700.0;-12658.0;23991.0;-118258.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1660;2017-07-19;28752;1189708.0;143566.5;1692074.0;83444.5;27160.0;118785.5;-13929.5;24167.5;-133559.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1661;2017-07-20;28752;1160384.5;146832.0;1728360.5;87604.5;27300.5;112033.0;-14324.5;25546.0;-200946.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1662;2017-07-21;28752;1135438.5;140441.5;1723290.5;44158.5;27471.5;119757.0;-14692.0;26396.0;-179353.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1663;2017-07-22;28752;1007679.0;64179.5;1673036.0;65344.0;31135.0;108447.5;-19585.0;27175.0;-190032.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1664;2017-07-23;28752;938352.5;41730.0;1653343.0;88046.5;31768.5;103726.5;-26599.0;26852.5;-228478.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1665;2017-07-24;28752;1097636.0;104863.0;1701930.0;82667.5;31203.0;120574.0;-11716.0;26341.5;-206184.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1666;2017-07-25;28752;1121530.0;103351.0;1692246.0;66224.0;31176.5;118314.0;-8678.5;28532.5;-157619.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1667;2017-07-26;28752;1128533.5;96402.5;1696757.0;63095.0;30220.0;133521.0;-7584.0;27599.5;-159434.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1668;2017-07-27;28752;1127356.0;99457.0;1708705.0;67682.5;31678.0;127705.0;-8960.0;27148.0;-174022.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1669;2017-07-28;28752;1104511.5;70985.5;1714117.5;66661.0;36499.5;118440.5;-14388.0;26763.5;-162522.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1670;2017-07-29;28752;989753.0;22856.0;1657655.5;80724.0;37769.0;113550.0;-29989.5;29151.5;-169939.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1671;2017-07-30;28752;923588.0;20162.0;1572795.0;104280.5;30448.5;108750.0;-29869.0;29004.5;-159970.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1672;2017-07-31;28752;1054792.0;59376.0;1706451.5;30584.0;31597.0;126661.0;-13358.0;26525.5;-161008.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4032
1673;2017-08-01;28752;1081594.0;75832.0;1718662.5;21273.5;29436.5;133834.0;-11692.0;23881.0;-157606.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1674;2017-08-02;28752;1093078.0;65005.5;1717853.0;37332.0;38890.5;129195.5;-13235.0;26272.5;-156209.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1675;2017-08-03;28752;1100668.5;25418.0;1700865.0;105863.5;36195.5;119062.5;-16143.0;24910.0;-143477.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1676;2017-08-04;28752;1088842.5;31670.5;1706128.5;54719.5;35720.0;118678.0;-15351.0;24346.5;-115025.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1677;2017-08-05;28752;979868.5;27354.5;1628113.0;60095.0;31291.5;109736.0;-16759.0;25747.5;-133652.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1678;2017-08-06;28752;899986.5;22590.5;1591202.0;31633.0;40838.5;102603.0;-28151.5;28028.0;-136714.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1679;2017-08-07;28752;1008735.0;49125.5;1658498.0;22523.5;37941.5;122292.5;-9951.5;27562.0;-147207.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1680;2017-08-08;28752;1013772.5;49150.5;1643157.0;56300.5;24372.5;120270.5;-13523.0;27569.0;-141464.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1681;2017-08-09;28752;1003197.5;51813.5;1635983.0;31715.0;30577.5;128268.5;-16541.5;26645.0;-133233.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1682;2017-08-10;28752;1002422.5;62075.5;1679448.5;43711.5;29029.0;129213.0;-10920.0;25384.0;-203497.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1683;2017-08-11;28752;997599.5;55365.0;1688127.0;45593.5;31429.5;138471.5;-14685.0;27550.5;-222209.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1684;2017-08-12;28752;921903.0;22151.5;1621581.0;71374.0;35349.0;118106.0;-28046.0;28890.5;-195468.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1685;2017-08-13;28752;871493.0;17666.5;1626329.0;15741.0;36895.5;106361.0;-30196.0;29275.0;-178548.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1686;2017-08-14;28752;958327.5;20180.5;1676872.0;19391.5;41665.5;129125.0;-10469.5;27044.5;-193452.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1687;2017-08-15;28752;914274.0;20496.5;1667314.0;59024.0;25263.0;111759.5;-25804.0;24909.0;-216653.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1688;2017-08-16;28752;1006638.0;50599.0;1687148.0;15252.0;29379.5;125654.5;-14417.0;24797.0;-159730.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1689;2017-08-17;28752;1034321.0;48341.0;1632137.0;64274.5;35559.5;125654.5;-12434.5;25428.5;-132596.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1690;2017-08-18;28752;1038349.0;54353.0;1652554.5;64307.0;25873.0;119685.5;-15665.5;25021.5;-135747.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1691;2017-08-19;28752;946001.0;17096.5;1617670.0;77962.0;38615.0;97997.0;-28749.5;25428.0;-147984.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1692;2017-08-20;28752;892824.0;16968.0;1599108.0;34161.5;42349.5;89979.0;-24422.0;24904.5;-138179.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1693;2017-08-21;28752;1044996.5;57237.0;1701151.0;14714.5;40319.0;110606.5;-11185.0;23829.0;-139622.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1694;2017-08-22;28752;1087829.5;79552.0;1721075.0;26411.0;39739.0;102333.0;-13729.5;23596.5;-139108.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1695;2017-08-23;28752;1098441.5;87788.5;1722196.5;46776.0;33642.5;105628.0;-12615.5;23302.0;-156245.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1696;2017-08-24;28752;1108313.0;107938.0;1703630.0;18360.5;31483.5;99479.5;-11426.0;24536.0;-113662.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1697;2017-08-25;28752;1107507.5;112333.5;1699899.5;30451.5;32076.0;98969.5;-10090.0;24476.5;-128581.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1698;2017-08-26;28752;1002875.5;78461.5;1642511.0;19338.5;34338.5;91803.0;-16013.0;24457.0;-119990.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1699;2017-08-27;28752;942391.0;38393.0;1653815.0;16119.0;31307.5;82879.5;-24404.0;24111.0;-127803.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1700;2017-08-28;28752;1131652.0;101526.5;1711709.5;17262.5;35346.0;117170.5;-12931.0;22998.0;-109415.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1701;2017-08-29;28752;1172356.0;131000.0;1721426.0;22409.0;32952.5;106714.5;-12853.5;22818.5;-100090.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1702;2017-08-30;28752;1167611.0;147471.5;1721354.5;55027.0;19748.0;101349.5;-14551.0;23615.5;-134365.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1703;2017-08-31;28752;1133076.5;142274.5;1732523.0;42548.0;23380.5;94754.5;-14988.0;24487.0;-159872.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;4608
1704;2017-09-01;28752;1111337.5;160374.5;1724537.5;25037.0;30847.5;118724.0;-14388.0;25727.5;-207489.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1705;2017-09-02;28752;988133.0;65010.5;1706349.0;37898.0;33307.0;101258.5;-21287.0;26868.0;-209239.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1706;2017-09-03;28752;936766.5;32583.5;1688250.5;22823.5;29578.5;97481.0;-29981.0;29043.0;-180980.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1707;2017-09-04;28752;1108790.5;115871.0;1736260.5;21173.5;28130.0;117437.0;-13555.0;28164.0;-172666.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1708;2017-09-05;28752;1143178.0;134182.5;1749967.5;56489.5;26425.5;108951.5;-12732.0;28508.5;-196575.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1709;2017-09-06;28752;1143389.0;110126.5;1744258.0;86254.0;27833.5;110784.0;-11897.0;29857.0;-201787.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1710;2017-09-07;28752;1140950.0;91659.0;1741823.0;52585.5;25834.0;123667.5;-10234.5;30456.5;-162802.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1711;2017-09-08;28752;1138151.0;66720.0;1734051.5;134529.0;23544.5;114894.0;-13195.0;27345.0;-197703.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1712;2017-09-09;28752;1004662.5;33279.0;1694047.5;89798.5;19224.5;90978.0;-26887.5;27139.5;-170888.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1713;2017-09-10;28752;945411.5;19237.0;1643150.5;101486.5;27328.0;78887.0;-40720.5;26868.5;-158794.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1714;2017-09-11;28752;1123967.0;32139.0;1685823.5;180028.5;27190.5;91336.5;-15133.0;25480.5;-150857.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1715;2017-09-12;28752;1142029.5;60796.5;1722608.5;119658.5;30762.5;101434.5;-8373.5;25019.0;-157837.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1716;2017-09-13;28752;1175800.5;31121.5;1720378.0;191177.5;23094.0;111048.5;-11215.5;24340.5;-162087.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1717;2017-09-14;28752;1176008.5;41042.5;1748688.5;146629.0;26070.5;93085.5;-10290.0;24134.0;-141280.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1718;2017-09-15;28752;1167574.0;75797.0;1757807.5;31562.0;22423.5;100896.0;-9554.5;24477.0;-83789.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1719;2017-09-16;28752;1052553.5;58238.5;1734916.5;18130.0;27296.0;89611.5;-18681.5;24929.0;-129852.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1720;2017-09-17;28752;1011034.0;46552.0;1722467.0;18431.0;19828.0;82593.0;-23033.0;24569.0;-128327.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1721;2017-09-18;28752;1191147.5;130152.5;1754230.5;22907.5;22291.0;106904.0;-9407.5;23111.5;-107020.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1722;2017-09-19;28752;1221849.0;141933.0;1783375.0;40357.5;27190.0;114788.0;-10706.5;23077.0;-146112.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1723;2017-09-20;28752;1223656.0;129086.0;1779972.0;22781.0;35016.5;112296.0;-12318.0;23549.5;-114698.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1724;2017-09-21;28752;1201702.5;131039.5;1786929.5;28451.5;35773.0;105828.0;-12417.5;23977.0;-145837.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1725;2017-09-22;28752;1182395.0;137530.0;1785070.0;11565.0;28113.5;114841.0;-10792.0;23942.0;-155852.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1726;2017-09-23;28752;1047059.0;93220.0;1657104.0;15014.5;31705.5;94080.0;-19798.0;24639.0;-96878.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1727;2017-09-24;28752;976098.5;64606.0;1665662.0;21822.0;32617.0;81228.0;-35357.0;23816.5;-126237.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1728;2017-09-25;28752;1150575.0;146152.0;1711123.0;27522.0;18261.0;112865.5;-11763.0;23196.5;-124741.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1729;2017-09-26;28752;1176084.5;164780.0;1736369.0;9530.0;22351.5;115201.0;-15350.0;23491.0;-128247.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1730;2017-09-27;28752;1179200.5;160757.0;1749322.0;21150.0;32274.0;96239.5;-15122.5;23236.5;-136609.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1731;2017-09-28;28752;1175486.5;152836.5;1777724.0;27344.0;26993.5;109393.5;-15453.5;23438.5;-174755.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1732;2017-09-29;28752;1156424.5;150199.0;1757460.5;34845.5;30348.5;102119.0;-14049.5;25792.5;-178261.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1733;2017-09-30;28752;1035085.0;106725.5;1690400.5;32630.5;14092.5;78532.5;-18545.0;27701.0;-144421.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5184
1734;2017-10-01;28752;990826.0;87173.5;1666850.0;75819.0;14885.0;65227.5;-37768.5;27673.0;-156994.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1735;2017-10-02;28752;1164241.0;142168.5;1685859.5;102300.0;13788.5;94713.5;-12642.5;25865.5;-135752.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1736;2017-10-03;28752;1183756.0;153527.5;1679961.0;46692.0;22800.0;112905.5;-15272.0;26726.5;-91555.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1737;2017-10-04;28752;1200469.0;174945.5;1666004.5;31733.5;27721.0;124525.0;-12787.5;24769.5;-84405.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1738;2017-10-05;28752;1215441.0;184657.0;1664728.5;101628.5;30205.0;119418.0;-13546.0;23514.5;-143121.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1739;2017-10-06;28752;1211166.0;188621.5;1676991.0;66869.0;29112.0;110304.0;-15412.5;23439.0;-116728.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1740;2017-10-07;28752;1108592.5;171848.5;1645222.5;74867.0;32680.0;80167.5;-26458.0;24035.0;-141745.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1741;2017-10-08;28752;1036856.5;146379.5;1638287.5;38636.5;23801.0;68812.5;-35117.0;24001.5;-115907.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1742;2017-10-09;28752;1200625.0;187194.5;1653440.0;18408.5;21034.0;104289.5;-13485.0;23677.0;-41901.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1743;2017-10-10;28752;1216346.5;191617.0;1665286.0;35925.5;23203.0;115718.0;-12150.5;22988.0;-74214.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1744;2017-10-11;28752;1215940.0;187453.5;1670006.5;60598.0;28144.0;103581.5;-12725.5;22909.5;-92007.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1745;2017-10-12;28752;1204223.0;177715.5;1660619.0;53712.5;24322.5;97897.0;-16820.0;23293.5;-64478.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1746;2017-10-13;28752;1183610.0;188932.5;1640767.5;16389.0;27319.0;96307.0;-17269.0;24137.0;-40946.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1747;2017-10-14;28752;1049583.5;179143.5;1616936.5;14389.0;25314.0;69294.5;-37722.5;24346.5;-90090.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1748;2017-10-15;28752;982873.0;119593.5;1614063.0;72797.5;27543.0;59967.0;-45266.5;23960.0;-137742.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1749;2017-10-16;28752;1150699.0;156129.5;1640503.5;84559.0;27018.5;72168.5;-24278.0;23594.0;-76960.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1750;2017-10-17;28752;1180016.5;175186.0;1651100.0;37115.5;26719.0;90174.0;-15712.0;24406.0;-56922.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1751;2017-10-18;28752;1190054.5;182352.5;1627354.0;53086.0;18207.5;95032.0;-16780.5;25949.0;-43095.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1752;2017-10-19;28752;1189875.5;161034.0;1609525.5;99494.5;15585.0;84907.5;-18031.5;24856.0;-35451.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1753;2017-10-20;28752;1190743.5;157556.5;1613009.5;130618.0;17157.0;86688.5;-15971.5;25138.5;-71399.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1754;2017-10-21;28752;1076315.0;135288.5;1572686.5;175606.0;13533.0;60612.0;-36457.5;24795.0;-117702.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1755;2017-10-22;28752;1054601.0;98441.0;1565229.5;173317.0;19488.0;58315.0;-43405.0;24625.0;-89365.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1756;2017-10-23;28752;1254590.5;174069.0;1622926.0;77556.0;17869.0;104982.5;-15913.5;24331.0;816.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1757;2017-10-24;28752;1253876.5;200179.0;1671149.0;53158.0;21248.5;95199.0;-17341.0;24377.5;-42046.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1758;2017-10-25;28752;1233377.5;191110.0;1699139.0;26897.0;25323.0;86240.0;-12259.0;24679.0;-55699.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1759;2017-10-26;28752;1239359.5;204725.5;1702467.5;8874.5;24504.0;94242.5;-13419.5;25709.5;-55704.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1760;2017-10-27;28752;1228558.5;197080.5;1705129.0;52012.5;15285.0;78585.0;-19035.5;25972.0;-74433.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1761;2017-10-28;28752;1148054.5;190608.0;1679411.5;85273.5;23865.5;61488.0;-33569.5;26072.0;-133052.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
1762;2017-10-29;28752;1110781.5;144904.5;1652162.5;123230.5;12731.5;51874.5;-45171.5;26019.5;-102933.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1161792;5760
